split,region,distance,axis,y_true,mean,total_variance,pit,crps
hole,out,0.024182,8.78912,0.18308271,0.1957406,0.0001445928937755,0.146249,0.00768438
hole,out,0.315451,7.877501,0.15707383,0.16408882,0.0002302603097632,0.321936,0.00481737
hole,out,0.205886,7.700274,0.10882433,0.13433218,0.0003234016476199,0.078035,0.01662808
hole,out,0.356804,7.94439,0.17199188,0.16102329,0.0002090925117954,0.775938,0.00654806
hole,out,0.373448,8.224165,0.16407221,0.16872343,0.0001402981724822,0.347277,0.00348749
hole,out,0.07106,7.482185,0.28373456,0.27800339,0.0001151546457549,0.703355,0.00370068
hole,out,0.212996,8.483704,0.23987539,0.22936754,0.0002407115825917,0.750884,0.00636116
hole,out,0.393433,8.191838,0.29461023,0.27452201,0.0001082203016267,0.97326,0.01443112
hole,out,0.32253,7.888951,0.25792614,0.26747951,9.044011676451193e-05,0.157554,0.00575887
hole,out,0.444504,8.109228,0.28197634,0.28719288,0.0001031500505632,0.303756,0.00341949
hole,out,0.307658,7.864894,0.27218193,0.27988482,0.0003667668788693,0.343763,0.00569514
hole,out,0.09512,7.521104,0.17874726,0.19646174,0.0001558493531774,0.077953,0.01154909
hole,out,0.231815,8.453264,0.09457186,0.14047819,0.0003507729270495,0.007121,0.03542693
hole,out,0.415014,8.156929,0.12447687,0.1808735,0.0004018234321847,0.002451,0.04511631
hole,out,0.082593,7.50084,0.18484659,0.18969883,0.0001495554897701,0.345768,0.00361606
hole,out,0.029212,7.414493,0.2382448,0.24029115,0.0001124657646869,0.423495,0.00263537
hole,out,0.203124,7.695806,0.25871505,0.25564545,0.0001098537031793,0.615189,0.00280549
hole,out,0.092904,7.517519,0.15519806,0.14667678,0.0003320174291729,0.679984,0.00581967
hole,out,0.335323,8.285833,0.19632511,0.21200576,0.0002624918706715,0.166561,0.00940896
hole,out,0.404326,8.02126,0.14585972,0.17322679,0.0005580495344474,0.123332,0.01692352
hole,out,0.221603,7.725696,0.29018416,0.29456049,0.0001944052055478,0.376808,0.00380193
hole,out,0.380142,7.982141,0.28756112,0.23477328,0.0005796238547191,0.985832,0.03944507
hole,out,0.284879,7.828049,0.28125791,0.26593035,0.0001307810016442,0.909925,0.00983074
hole,out,0.168267,7.639422,0.26100532,0.2503334,0.0001772056566551,0.788632,0.00635238
hole,out,0.427902,8.136083,0.2874011,0.27167466,0.0001402804628014,0.907877,0.01006045
hole,out,0.318959,7.883174,0.08437128,0.10573864,0.0001799017481971,0.055573,0.01443377
hole,out,0.242667,7.759769,0.19884977,0.18813443,0.0001977406209334,0.776972,0.00639473
hole,out,0.128916,8.619707,0.2247863,0.22439376,0.0001426116068614,0.513111,0.00279593
hole,out,0.11734,8.638432,0.26031384,0.26290885,0.0002074959338642,0.428517,0.00355231
hole,out,0.309699,8.327281,0.14510471,0.14772972,0.0005264475475996,0.454457,0.00548168
hole,out,0.408857,8.02859,0.17317704,0.17308459,0.0001589106104802,0.502926,0.00294622
hole,out,0.360659,7.950626,0.20975139,0.20309451,0.0002243326744064,0.671642,0.0046615
hole,out,0.220523,8.471528,0.22034517,0.22016218,0.0001817166194086,0.505415,0.00315125
hole,out,0.376819,7.976766,0.1758736,0.18063036,0.0002251185360364,0.375609,0.00410299
hole,out,0.275984,7.813661,0.19812971,0.19617587,0.0001460006315028,0.564229,0.00294952
hole,out,0.074028,8.708492,0.28615864,0.26035815,0.0003341257688589,0.920948,0.01679461
hole,out,0.046273,8.753387,0.09917912,0.13259542,0.0009253796888515,0.135994,0.02044087
hole,out,0.071065,8.713285,0.22050129,0.21358716,0.000111393208499,0.743799,0.00421152
hole,out,0.056436,7.45853,0.18638762,0.19022222,0.0001568870793562,0.379747,0.00339185
hole,out,0.297768,8.346581,0.20069956,0.21326506,0.0001302351010963,0.135433,0.0076898
hole,out,0.433768,8.126594,0.20107643,0.18794568,0.0001007395039778,0.904605,0.00836604
hole,out,0.446644,8.089711,0.23891094,0.22981229,0.0001569741871207,0.766145,0.00545396
hole,out,0.125638,7.570468,0.19798025,0.19176303,0.0001397870655637,0.700504,0.00403804
hole,out,0.211486,7.709332,0.18580054,0.19342192,0.0001793286646716,0.284635,0.00481468
hole,out,0.050898,7.449572,0.29110351,0.2803306,0.0001649664482101,0.799197,0.00640899
hole,out,0.018557,7.397259,0.18611958,0.18282714,0.0002020375395659,0.591589,0.00362463
hole,out,0.013685,8.8061,0.10988392,0.10572569,0.0004671444185078,0.576282,0.00536915
hole,out,0.260828,8.406333,0.10916853,0.108084,0.0002062005514744,0.530102,0.00338845
hole,out,0.414584,8.157625,0.23218539,0.23242636,0.0001661294372752,0.492542,0.00301392
hole,out,0.17622,7.652286,0.276457,0.25881097,0.0002173417888116,0.884337,0.01099302
hole,out,0.277966,7.816866,0.19435917,0.19862629,0.000238176624407,0.391084,0.00407432
hole,out,0.047281,8.751757,0.23855392,0.24475634,0.0002920550177805,0.358327,0.00488208
hole,out,0.236908,8.445025,0.19620977,0.20690742,0.0001931523438543,0.22073,0.00637982
hole,out,0.066129,7.474209,0.22009732,0.22087364,0.0001298899733228,0.472846,0.00268449
hole,out,0.3156,7.877742,0.27967576,0.2722128,0.0001197921810671,0.752337,0.00451274
hole,out,0.395733,8.188118,0.15979488,0.15098253,0.0004986830172128,0.653438,0.0065883
hole,out,0.159113,8.570863,0.21075242,0.21344197,0.0001922611409099,0.4231,0.00344785
hole,out,0.16358,7.63184,0.20096864,0.21106748,0.0002093397197313,0.242593,0.00608447
hole,out,0.231452,8.453851,0.27498759,0.27188462,0.000116196781164,0.613273,0.00287301
hole,out,0.165307,8.560844,0.24654146,0.25118107,0.000165541190654,0.359198,0.0036671
hole,out,0.009464,8.812928,0.29478263,0.28411111,0.0001489169953856,0.809074,0.00635451
hole,out,0.370736,7.966926,0.27604471,0.27662653,9.135405707638712e-05,0.47573,0.00224777
hole,out,0.343846,8.272047,0.11581388,0.13950108,0.000311154697556,0.089661,0.01520045
hole,out,0.41712,8.153522,0.1256256,0.12578608,0.0002939237747341,0.496266,0.00400711
hole,out,0.389226,8.198643,0.21132148,0.20544955,0.0001339594455203,0.69404,0.00386842
hole,out,0.32056,8.309714,0.21661344,0.21775207,0.0002447070146445,0.470987,0.00368877
hole,out,0.335607,8.285374,0.26153565,0.25495848,0.0001311382802668,0.717133,0.00414311
hole,out,0.071523,7.482934,0.22149318,0.20670147,0.0001796728465706,0.865098,0.00905604
hole,out,0.295887,8.349624,0.15343846,0.14667299,0.0002742505748756,0.658558,0.00495766
hole,out,0.339504,7.916407,0.25476395,0.25698704,0.0002378810604568,0.442696,0.00373198
hole,out,0.094735,7.52048,0.29633938,0.28800878,0.0001265073951799,0.77055,0.00498338
hole,out,0.253089,7.776626,0.21618463,0.21770105,0.0001430853735655,0.449561,0.00287201
hole,out,0.281101,7.821937,0.28522464,0.27348995,9.67337255133316e-05,0.883588,0.00730494
hole,out,0.008197,8.814977,0.23129716,0.24597637,0.0001851574197644,0.140343,0.00894928
hole,out,0.05609,7.45797,0.14381373,0.14860544,0.0003567726525943,0.399869,0.00489649
hole,out,0.067941,8.718337,0.12630258,0.15366256,0.0001969393051695,0.025611,0.01971489
hole,out,0.358673,7.947415,0.23918375,0.22862831,0.0002044025022769,0.769834,0.00631623
hole,out,0.005136,8.819929,0.16446551,0.18994483,0.0005003054393455,0.127326,0.01569942
hole,out,0.028228,7.412903,0.24987509,0.23178546,0.0002732435532379,0.863098,0.01105758
hole,out,0.434581,8.125278,0.19469512,0.17397483,0.0002338988706469,0.912263,0.01332967
hole,out,0.098082,7.525895,0.26501092,0.26955655,0.0001356175343971,0.348145,0.00342049
hole,out,0.304334,8.33596,0.19788437,0.19859859,0.0002192668616771,0.480765,0.00347422
hole,out,0.316438,7.879097,0.16111936,0.14860862,0.0002730159321799,0.775524,0.00746973
hole,out,0.094122,8.675989,0.22506727,0.22669402,0.0002691730333026,0.460508,0.00389841
hole,out,0.043765,8.757445,0.24765467,0.24527422,8.809928840491921e-05,0.600103,0.00243305
hole,out,0.195914,8.511335,0.18109436,0.19294947,0.0002271623670822,0.215767,0.00706176
hole,out,0.149991,8.585618,0.23277243,0.22670908,0.0002711074193939,0.643656,0.0047287
hole,out,0.088534,7.51045,0.27254244,0.25812858,0.00017908209702,0.859281,0.00878505
hole,out,0.124057,8.627567,0.23380255,0.24193808,0.0001800825848476,0.272175,0.00504559
hole,out,0.213734,7.712968,0.15797986,0.14266187,0.0002028229500865,0.858943,0.00933376
hole,out,0.127914,8.621329,0.29241009,0.28014195,0.000133865250973,0.855505,0.00745685
hole,out,0.10436,8.659429,0.19518727,0.17000213,0.0002877056249417,0.931203,0.01664456
hole,out,0.094076,7.519415,0.17794503,0.17491695,0.0002671174006536,0.573493,0.00404263
hole,out,0.177234,7.653926,0.25909968,0.24878864,0.0002831035235431,0.730001,0.00637688
hole,out,0.368365,8.232386,0.15106391,0.14921542,0.0001490627037128,0.560171,0.00296465
hole,out,0.336752,7.911955,0.26819276,0.2575852,0.0001206515444209,0.832907,0.00636337
hole,out,0.107118,8.654966,0.29247725,0.27630371,0.0001781696337275,0.887183,0.01010491
hole,out,0.125094,7.569587,0.16188747,0.18189462,0.0005015049828216,0.185821,0.01192533
hole,out,0.029951,8.779789,0.14793128,0.14463827,0.0003196695179212,0.573064,0.00441958
hole,out,0.114413,8.643167,0.29344714,0.27290624,0.0001504734391346,0.952985,0.01409741
hole,out,0.244973,8.431979,0.12462527,0.17515422,0.0002706631203182,0.001066,0.04125674
hole,out,0.253595,7.777445,0.22807517,0.22205222,0.0001186449080705,0.709851,0.00384129
hole,out,0.270552,8.390603,0.2232178,0.22751701,0.0001325368502875,0.354411,0.00332356
hole,out,0.276479,7.81446,0.24589558,0.20966728,0.0002872976474463,0.983716,0.02686302
hole,out,0.391565,8.000618,0.27538428,0.28334838,9.45043721003458e-05,0.206325,0.00473836
hole,out,0.387406,7.99389,0.18674924,0.15552385,0.000423114048317,0.935496,0.02077714
hole,out,0.04146,8.761172,0.16389268,0.12547687,0.0002065659646177,0.99624,0.03034034
hole,out,0.290384,7.836953,0.13634979,0.12342727,0.0002671348047442,0.785425,0.00769585
hole,out,0.103762,8.660395,0.26139079,0.26228777,0.0001973460020963,0.474544,0.00330579
hole,out,0.195386,8.512189,0.13219798,0.13526627,0.0003992754500359,0.438981,0.00485726
hole,out,0.44209,8.082345,0.20535636,0.19830553,0.0001152236654888,0.744363,0.00429251
hole,out,0.176765,8.54231,0.24763753,0.24994437,0.0001332855754299,0.420813,0.00288127
hole,out,0.419317,8.045508,0.13008227,0.12460472,0.0005424955743364,0.592963,0.00595467
hole,out,0.305791,7.861875,0.25048012,0.22766705,0.0002249238459626,0.935886,0.01518923
hole,out,0.44068,8.115413,0.08541995,0.10358202,0.0004349788068793,0.191925,0.01081321
hole,out,0.089238,8.683889,0.27620901,0.25770146,0.0001590041065355,0.928911,0.0121885
hole,out,0.28641,7.830524,0.25934342,0.26740128,0.0001393494312651,0.247429,0.0048716
hole,out,0.124877,8.626242,0.26885013,0.27399376,0.0001123791007557,0.313765,0.00345394
hole,out,0.174894,7.650142,0.15572615,0.17180941,0.0003106416843365,0.180747,0.00959908
hole,out,0.093428,8.677111,0.17968805,0.17412813,0.000193998494069,0.65512,0.00412883
hole,out,0.324427,8.303459,0.28419718,0.2681728,0.0002132108202204,0.863773,0.00980036
hole,out,0.181481,8.53468,0.2710588,0.26828399,0.000116614945,0.601393,0.00280653
hole,out,0.334345,8.287416,0.24688427,0.23487473,0.0002118014381267,0.795372,0.00714475
hole,out,0.185356,8.528413,0.22350266,0.19596347,0.0004144720733165,0.911925,0.01770859
hole,out,0.335934,8.284846,0.28380981,0.26279378,0.0001580748648848,0.952693,0.01441531
hole,out,0.0344,8.772591,0.28075716,0.27689633,0.0002511310158297,0.596241,0.0040768
hole,out,0.34919,8.263403,0.11057338,0.15929857,0.000409875618061,0.008048,0.03741089
hole,out,0.118782,7.559378,0.10457824,0.13294858,0.0004363240441307,0.087202,0.01826385
hole,out,0.035092,7.424004,0.13979774,0.15521502,0.0004417287709657,0.231611,0.0092315
hole,out,0.230314,8.455691,0.20224268,0.21665449,0.000129334279336,0.102533,0.00910532
hole,out,0.121363,8.631926,0.24705125,0.25346577,0.0001541407982585,0.302697,0.00419491
hole,out,0.306843,7.863576,0.20222485,0.19573429,0.0001668621262069,0.692329,0.00429312
hole,out,0.316171,8.316814,0.1468583,0.147521,0.0002528309414628,0.483378,0.00372692
hole,out,0.038585,8.765822,0.18453497,0.16976699,0.000351232883986,0.78465,0.00879616
hole,out,0.035066,7.423963,0.27155223,0.27164465,0.0001226646127179,0.496671,0.00258857
hole,out,0.301169,7.854398,0.11003978,0.12731537,0.0005357949994504,0.227733,0.01032701
hole,out,0.328553,7.898692,0.19723837,0.2026393,0.0001206583692692,0.31147,0.0036056
hole,out,0.307345,7.864388,0.14709139,0.17092286,0.000313929922413,0.089307,0.01530001
hole,out,0.360771,7.950807,0.1617835,0.18389368,0.0001455597230233,0.03343,0.01562052
hole,out,0.333717,7.907047,0.18485724,0.15194143,0.0002061960694845,0.989055,0.02492188
hole,out,0.044245,7.43881,0.21989484,0.21371916,0.0002349403803236,0.656492,0.00456147
hole,out,0.111214,7.547135,0.2347737,0.24583034,0.0001499897334724,0.183316,0.00659435
hole,out,0.183032,8.532172,0.24931093,0.23160687,0.0001211095514008,0.946163,0.01199628
hole,out,0.116224,7.55524,0.24160326,0.23590498,0.0001423406501999,0.683538,0.00385372
hole,out,0.323382,7.890329,0.17222491,0.18020689,0.000231913771131,0.300091,0.00519073
hole,out,0.216085,8.478707,0.22536776,0.2067453,0.0001984515693038,0.906905,0.01189862
hole,out,0.417204,8.042092,0.2166744,0.2218924,0.0001672030484769,0.343277,0.00385066
hole,out,0.044678,7.43951,0.21385409,0.20814471,0.0001502241939306,0.679328,0.00390653
hole,out,0.212801,8.484019,0.22805521,0.21696763,0.0001340841408818,0.830848,0.00664527
hole,out,0.054897,7.45604,0.27180754,0.27918115,0.0001193869393318,0.249888,0.00446655
hole,out,0.258867,7.785972,0.243604,0.24329615,0.0001389985263813,0.510416,0.00275842
hole,out,0.007873,7.379977,0.2592963,0.26555559,0.0001107643620343,0.27601,0.00390236
hole,out,0.321387,7.887102,0.2306709,0.21338908,0.0001392266422044,0.928489,0.01137402
hole,out,0.019422,8.79682,0.22731195,0.18734452,0.0002262698253616,0.996058,0.03151742
hole,out,0.206117,7.700647,0.10104629,0.10254055,0.0001928283309098,0.457154,0.00330924
hole,out,0.224099,8.465745,0.19363826,0.19274087,0.0003224640968255,0.519928,0.00421441
hole,out,0.298249,8.345804,0.2351295,0.20061103,0.0004497828776948,0.948196,0.02347652
hole,out,0.182668,8.532761,0.25681422,0.25414747,0.0001909437705762,0.576516,0.00343393
hole,out,0.112053,8.646985,0.28411564,0.27773294,0.0001937860361067,0.676705,0.00440067
hole,out,0.262906,8.402972,0.1995085,0.18869421,0.0005305194645188,0.680648,0.0073719
hole,out,0.435223,8.124241,0.28705248,0.29347545,9.460660658078268e-05,0.254514,0.00390623
hole,out,0.148416,7.607313,0.28521325,0.284484,0.0001038269256241,0.528527,0.00240206
hole,out,0.193229,7.6798,0.22882104,0.24155779,0.0001957331405719,0.181309,0.00760053
hole,out,0.152345,7.613667,0.25296452,0.2614359,0.0001510489091742,0.245324,0.00511361
hole,out,0.104498,7.536272,0.23237629,0.23017469,0.000142233679071,0.57323,0.00294877
hole,out,0.360977,8.244338,0.15830142,0.16786134,0.0001899867493193,0.243975,0.00576519
hole,out,0.208596,8.490822,0.28618692,0.26560804,0.0001749098591972,0.940148,0.0137987
hole,out,0.178691,7.656284,0.22617545,0.23477344,0.000240386056248,0.289601,0.00547818
hole,out,0.324903,7.892789,0.15442424,0.13193825,0.0003645992255769,0.880525,0.01395581
hole,out,0.147542,7.605898,0.23612613,0.22494011,0.0001196958328364,0.846713,0.00675994
hole,out,0.317537,8.314604,0.2261875,0.22833593,0.0001613052154425,0.432835,0.00311271
hole,out,0.240136,8.439804,0.13574667,0.15393977,0.0002536465181037,0.126658,0.01121656
hole,out,0.332985,8.289616,0.15272584,0.12942454,0.0002483042771928,0.930393,0.01538032
hole,out,0.384392,8.206462,0.19956934,0.19848236,0.0001493339805165,0.535439,0.00289435
hole,out,0.115231,8.641843,0.30358824,0.26715776,0.0002226967189926,0.992681,0.02808272
hole,out,0.201219,7.692724,0.12560809,0.10681498,0.0003933256957679,0.828332,0.01125175
hole,out,0.114835,8.642485,0.21334544,0.20469287,0.0001705403847154,0.746197,0.00525882
hole,out,0.291738,7.839143,0.12298693,0.10977776,0.0002558619307819,0.79554,0.0078584
hole,out,0.022167,8.792379,0.25487594,0.25014466,0.0001275176909985,0.662385,0.00341843
hole,out,0.071716,7.483246,0.09493808,0.11105517,0.0003959977184422,0.208994,0.00959102
hole,out,0.080204,7.496976,0.10680365,0.11827879,0.0002158866554964,0.217404,0.00683779
hole,out,0.272167,8.387991,0.17803558,0.15370783,0.0002687102823983,0.931107,0.01607555
hole,out,0.007998,8.815299,0.29108872,0.27415377,0.000138991541462,0.924562,0.01108095
hole,out,0.062103,7.467696,0.29091306,0.27962133,0.000156434965902,0.816685,0.00673457
hole,out,0.003338,8.822836,0.24368267,0.25587597,0.0001277628471143,0.140351,0.00743369
hole,out,0.149455,8.586485,0.29765406,0.28455505,0.0001298193528782,0.874858,0.0080869
hole,out,0.361809,8.242991,0.29208373,0.28714952,0.0001038614573189,0.685864,0.00331651
hole,out,0.271029,8.389833,0.20425686,0.19281049,0.0002002344990614,0.790716,0.00681174
hole,out,0.207094,7.702226,0.19625214,0.17593448,0.0001688249467406,0.941057,0.01364459
hole,out,0.045367,7.440625,0.12085025,0.1412337,0.000190689403098,0.069959,0.01344707
hole,out,0.239612,8.440651,0.25073504,0.24080376,0.0001895236491691,0.764667,0.00595761
hole,out,0.036147,8.769767,0.26656334,0.25481373,0.0001666146272327,0.818658,0.0070114
hole,out,0.30323,7.857731,0.22300261,0.21660802,0.00014729508257,0.700864,0.00415012
hole,out,0.016399,8.80171,0.22669543,0.21594957,0.0001358613226329,0.821715,0.00641836
hole,out,0.160308,7.626549,0.15912654,0.14877996,0.0007662178250029,0.645717,0.00799397
hole,out,0.344649,7.924729,0.27689191,0.27969879,0.0002138848649337,0.4239,0.003632
hole,out,0.052997,8.74251,0.22334045,0.22543378,0.0001378462620778,0.429245,0.00289227
hole,out,0.363868,7.955816,0.19413352,0.1842809,0.0002010264142882,0.756442,0.00594
hole,out,0.379064,8.21508,0.21617177,0.22230378,0.000156577778398,0.31205,0.00409963
hole,out,0.229751,8.456601,0.16929195,0.17090853,0.0001973838952835,0.454197,0.00335739
hole,out,0.100779,7.530257,0.2841111,0.27432695,0.0001440937048755,0.792487,0.00582167
hole,out,0.179496,8.537892,0.1846307,0.17045414,0.0002527571923565,0.813723,0.00844912
hole,out,0.293117,8.354105,0.21857403,0.221035,0.0001517259224783,0.420822,0.00307409
hole,out,0.33781,8.281811,0.26131521,0.26046699,0.0001355558051727,0.529039,0.00274552
hole,out,0.116665,8.639525,0.16653388,0.17596346,0.0001839580509113,0.243453,0.00568455
hole,out,0.332913,8.289732,0.16621036,0.15429348,0.0002988712512888,0.754689,0.00719337
hole,out,0.136919,8.606763,0.21453481,0.21088497,0.0002177006681449,0.597688,0.00380646
hole,out,0.098549,7.52665,0.17066062,0.16864805,0.0002090265916194,0.555355,0.00349029
hole,out,0.388066,7.994959,0.29190672,0.28042522,8.88271679286845e-05,0.88843,0.00718271
hole,out,0.392608,8.193172,0.25879474,0.26694417,0.0001381506881443,0.244046,0.00491483
hole,out,0.146502,8.591261,0.13055962,0.12938312,0.0001698537525953,0.535965,0.00308804
hole,out,0.254616,8.416381,0.18562729,0.1937708,0.0001623200223548,0.261352,0.00498605
hole,out,0.108672,8.652454,0.18118381,0.13963595,0.0004447285318747,0.97559,0.03003768
